problem,n,m,success,objective,infeasibility,evaluations,time,exit_code,message
PALMER1D,7,0,True,0.6526739850729444,0.0,47,0.0002970695495605469,3,Function tolerance reached
PALMER1E,8,0,True,0.041499956973887364,0.0,53,0.0003192424774169922,3,Function tolerance reached
PALMER1ENE,8,35,False,0.0,198.22465440719208,7,0.0011088848114013672,3,Infeasible solution
PALMER1NE,4,31,False,0.0,1106.7385115892457,39,0.004258632659912109,3,Infeasible solution
PALMER2,4,0,True,3651.097551333687,0.0,69,0.0003104209899902344,3,Function tolerance reached
PALMER2A,6,0,True,0.02169973434857399,0.0,59,0.00028204917907714844,3,Function tolerance reached
PALMER2ANE,6,23,False,0.0,37.23947467347207,8,0.0007607936859130859,3,Infeasible solution
PALMER2B,4,0,True,0.6232669119967533,0.0,44,0.00019407272338867188,3,Function tolerance reached
PALMER2BNE,4,23,False,0.0,50.89037806320178,9,0.0008347034454345703,3,Infeasible solution
PALMER2C,8,0,True,0.14047524311773374,0.0,45,0.00020956993103027344,3,Function tolerance reached
PALMER2E,8,0,True,0.024743449588874828,0.0,57,0.0003249645233154297,3,Function tolerance reached
PALMER2ENE,8,23,False,0.0,35.53909168653966,6,0.0006132125854492188,3,Infeasible solution
PALMER2NE,4,23,False,0.0,92.90899375882346,12,0.0010983943939208984,3,Infeasible solution
PALMER3,4,0,True,2416.980467006532,0.0,14,7.581710815429688e-05,3,Function tolerance reached
PALMER3A,6,0,True,0.02047241911907203,0.0,62,0.00027370452880859375,3,Function tolerance reached
PALMER3ANE,6,23,False,0.0,16.277712985971085,8,0.0007879734039306641,3,Infeasible solution
PALMER3B,4,0,True,4.227647731884628,0.0,62,0.0003046989440917969,3,Function tolerance reached
PALMER3BNE,4,23,False,0.0,27.74891786206757,10,0.0009694099426269531,3,Infeasible solution
PALMER3C,8,0,True,0.15756343746629295,0.0,37,0.00023674964904785156,3,Function tolerance reached
PALMER3E,8,0,True,0.11341697579472386,0.0,49,0.0005004405975341797,3,Function tolerance reached
PALMER3ENE,8,23,False,0.0,18.624177429049972,6,0.0007047653198242188,3,Infeasible solution
PALMER3NE,4,23,False,0.0,73.56843572832786,13,0.001543283462524414,3,Infeasible solution
PALMER4,4,0,True,2424.037683292246,0.0,13,7.200241088867188e-05,3,Function tolerance reached
PALMER4A,6,0,True,0.04060672343435049,0.0,128,0.0006022453308105469,3,Function tolerance reached
PALMER4ANE,6,23,False,0.0,15.831457484467236,8,0.0007407665252685547,3,Infeasible solution
PALMER4B,4,0,True,6.835151958644918,0.0,71,0.00037670135498046875,3,Function tolerance reached
PALMER4BNE,4,23,False,0.0,26.191724799977077,10,0.0009388923645019531,3,Infeasible solution
PALMER4C,8,0,True,0.3728595508216686,0.0,36,0.0002453327178955078,3,Function tolerance reached
PALMER4E,8,0,True,0.3051058342381956,0.0,47,0.0002503395080566406,3,Function tolerance reached
PALMER4ENE,8,23,False,0.0,20.238986251722075,6,0.0006399154663085938,3,Infeasible solution
PALMER4NE,4,23,False,0.0,74.60032409877103,13,0.001687765121459961,3,Infeasible solution
PALMER5A,8,0,True,1.99362398503964,0.0,33,0.00023865699768066406,3,Function tolerance reached
PALMER5ANE,8,12,False,0.0,222070.0283168433,18,0.0010218620300292969,3,Infeasible solution
PALMER5B,9,0,True,0.040102795351457686,0.0,73,0.00038814544677734375,3,Function tolerance reached
PALMER5BNE,9,12,False,0.0,230104.9170621227,14,0.0012803077697753906,3,Infeasible solution
PALMER5C,6,0,True,2.1280866434545236,0.0,37,0.0001780986785888672,3,Function tolerance reached
PALMER5D,4,0,True,87.33939482193531,0.0,20,0.00020647048950195312,3,Function tolerance reached
PALMER5E,8,0,True,0.08279847953197353,0.0,130,0.0010995864868164062,3,Function tolerance reached
PALMER5ENE,8,12,False,0.0,50.53988086599407,26,0.0016925334930419922,3,Infeasible solution
PALMER6A,6,0,True,0.0688161253930582,0.0,48,0.00021266937255859375,3,Function tolerance reached
PALMER6ANE,6,13,False,0.0,57.65751346982283,51,0.003188610076904297,3,Infeasible solution
PALMER6C,8,0,True,0.0956376761766332,0.0,42,0.00022459030151367188,3,Function tolerance reached
PALMER6E,8,0,True,0.025133802989409235,0.0,63,0.000408172607421875,3,Function tolerance reached
PALMER6ENE,8,13,False,0.0,87.11518282850136,13,0.0008244514465332031,3,Infeasible solution
PALMER7A,6,0,True,27.768820660755672,0.0,44,0.0002510547637939453,3,Function tolerance reached
PALMER7ANE,6,13,False,0.0,15.517015602947772,9,0.0006566047668457031,3,Infeasible solution
PALMER7C,8,0,True,4.319990447652346,0.0,43,0.00030112266540527344,3,Function tolerance reached
PALMER7E,8,0,True,10.183582684719738,0.0,111,0.0009479522705078125,3,Function tolerance reached
PALMER7ENE,8,13,False,0.0,35.48193415215167,6,0.0003886222839355469,3,Infeasible solution
PALMER8A,6,0,True,6.967884318026064,0.0,19,0.0002682209014892578,3,Function tolerance reached
PALMER8ANE,6,12,False,0.0,11.086145201821273,9,0.0006670951843261719,3,Infeasible solution
PALMER8C,8,0,True,0.5904926672428209,0.0,42,0.0002894401550292969,3,Function tolerance reached
PALMER8E,8,0,True,0.12750343184754548,0.0,41,0.0003123283386230469,3,Function tolerance reached
PALMER8ENE,8,12,False,0.0,29.325410098647833,7,0.0005812644958496094,3,Infeasible solution
PARKCH,15,0,True,-904706.9793322008,0.0,26,0.22364544868469238,3,Function tolerance reached
PENALTY2,200,0,True,47116277977805.16,0.0,20,0.01741933822631836,3,Function tolerance reached
PENALTY3,200,0,True,111366343.96626647,0.0,131,0.40032434463500977,3,Function tolerance reached
PENLT1NE,10,11,True,0.0,2.7289082884181414e-05,24,0.00147247314453125,3,Function tolerance reached
PENLT2NE,4,8,True,0.0,0.04643702254541116,15,0.0005500316619873047,3,Function tolerance reached
PENTAGON,6,15,False,nan,nan,nan,nan,,Optimization error: NLopt roundoff-limited
PFIT1,3,3,False,0.0,2.037682226188353,48,0.0010988712310791016,3,Infeasible solution
PFIT1LS,3,0,True,4.267785525384053e-06,0.0,87,0.0003180503845214844,3,Function tolerance reached
PFIT2,3,3,False,0.0,5.561662279346369,44,0.0007395744323730469,3,Infeasible solution
PFIT2LS,3,0,True,85.70763274308086,0.0,12,0.00012612342834472656,3,Function tolerance reached
PFIT3,3,3,False,0.0,9.312621683318008,57,0.001131296157836914,3,Infeasible solution
PFIT3LS,3,0,True,526.9578895325466,0.0,13,6.175041198730469e-05,3,Function tolerance reached
PFIT4,3,3,False,0.0,13.015446614739227,54,0.0007996559143066406,3,Infeasible solution
PFIT4LS,3,0,True,1899.1663452339335,0.0,13,0.00013136863708496094,3,Function tolerance reached
POLAK1,3,2,True,49999.08168138556,0.0,93,0.002073526382446289,3,Function tolerance reached
POLAK2,11,2,False,1.0000998463679058,8887124.199636599,198,0.005179405212402344,4,Infeasible solution
POLAK3,12,10,False,3.019877366184425,100.02157386456703,217,0.024721145629882812,4,Infeasible solution
POLAK4,3,3,False,nan,nan,nan,nan,,Optimization error: 
POLAK5,3,2,False,nan,nan,nan,nan,,Optimization error: 
POLAK6,5,4,False,-70.73675896855764,58.67549854905815,329,0.013026952743530273,3,Infeasible solution
PORTFL1,12,1,True,0.020490497327072567,2.22137320288196e-07,69,0.0010943412780761719,3,Function tolerance reached
PORTFL2,12,1,True,0.029704448358906736,2.475591922568299e-07,77,0.0016074180603027344,3,Function tolerance reached
PORTFL3,12,1,True,0.03276487226115923,2.3577231961224854e-07,84,0.0015273094177246094,3,Function tolerance reached
PORTFL4,12,1,True,0.02631533107482851,1.826330068288584e-07,73,0.0011093616485595703,3,Function tolerance reached
PORTFL6,12,1,True,0.02579407826275143,2.538902673099308e-07,74,0.0013594627380371094,3,Function tolerance reached
POWELLBS,2,2,False,0.0,4396.872086961629,77,0.0011115074157714844,3,Infeasible solution
POWELLBSLS,2,0,True,7.1300141531151684e-12,0.0,277,0.0007128715515136719,3,Function tolerance reached
POWELLSE,4,4,False,0.0,12.84467587692203,71,0.0013124942779541016,3,Infeasible solution
POWELLSQ,2,2,True,0.0,6.593877252535831e-07,140,0.0018873214721679688,3,Function tolerance reached
POWELLSQLS,2,0,True,8.604785225886703e-14,0.0,55,0.00015091896057128906,3,Function tolerance reached
POWERSUM,4,0,True,37.43144680303513,0.0,12,0.0001342296600341797,3,Function tolerance reached
POWERSUMB,4,0,True,37.43144669940605,0.0,11,7.200241088867188e-05,3,Function tolerance reached
POWERSUMNE,4,4,False,0.0,6.426672800123394,24,0.0012030601501464844,3,Infeasible solution
PRICE3,2,0,True,4.917719497458331e-09,0.0,26,9.012222290039062e-05,3,Function tolerance reached
PRICE3B,2,0,True,0.007415393938885536,0.0,31,0.0001633167266845703,3,Function tolerance reached
PRICE3NE,2,2,False,0.0,1.3456660835083696,38,0.00043582916259765625,3,Infeasible solution
PRICE4,2,0,True,2.0294359436537853e-08,0.0,24,0.00020551681518554688,3,Function tolerance reached
PRICE4B,2,0,True,0.04616951930986351,0.0,15,6.079673767089844e-05,3,Function tolerance reached
PRICE4NE,2,2,False,0.0,11.763416931505107,29,0.0003342628479003906,3,Infeasible solution
PRIMAL1,325,85,False,-40.025653487939685,750.0967203927921,93,0.8160932064056396,3,Infeasible solution
PRIMALC1,230,9,False,-1146725.2722830668,5121196.918918623,103,0.32538843154907227,3,Infeasible solution
PRIMALC2,231,7,False,-42344.00695943435,281054.31433544704,113,0.364238977432251,3,Infeasible solution
PRIMALC5,287,8,False,-12873.094406231721,73508.99507347279,108,0.5821542739868164,3,Infeasible solution
PROBPENL,500,0,True,6200100.000077724,0.0,2,1.6898193359375,4,Parameter tolerance reached
PRODPL0,60,29,False,0.0,10.635767814314113,3,0.003500223159790039,3,Infeasible solution
PRODPL1,60,29,False,0.0,10.635767814314113,3,0.003955364227294922,3,Infeasible solution
PSPDOC,4,0,False,nan,nan,nan,nan,,Optimization error: 
PT,2,501,False,nan,nan,nan,nan,,Optimization error: 
QC,7,4,True,-956.5377333039573,0.0,5,0.0002467632293701172,3,Function tolerance reached
QCNEW,7,3,False,nan,nan,nan,nan,,Optimization error: 
QING,100,0,True,0.8442873014713922,0.0,420,0.08974194526672363,3,Function tolerance reached
QINGB,5,0,True,3.743590638446521e-09,0.0,24,0.0001876354217529297,3,Function tolerance reached
QINGNE,100,100,False,0.0,564.4014528684348,27,0.02474689483642578,3,Infeasible solution
QPCBLEND,83,74,False,-4.5616855164291366,10.086045588315194,147,0.10660433769226074,3,Infeasible solution
QPCBOEI1,384,351,False,-0.28134791892909644,4050.249685141245,157,7.715735197067261,3,Infeasible solution
QPCBOEI2,143,166,False,12.381635614345761,9938.34010780021,157,0.5604863166809082,3,Infeasible solution
QPCSTAIR,385,356,False,204467.90720948533,270.73731182499347,18,0.18172764778137207,3,Infeasible solution
QPNBLEND,83,74,False,-5.278044474143218,12.06870051304973,78,0.05231213569641113,3,Infeasible solution
QPNBOEI1,384,351,False,nan,nan,nan,nan,,Optimization error: 
QPNBOEI2,143,166,False,nan,nan,nan,nan,,Optimization error: 
QPNSTAIR,385,356,False,nan,nan,nan,nan,,Optimization error: 
QR3DBD,457,610,False,0.0,2.4849547279578355,3,0.5000417232513428,3,Infeasible solution
RAT42,3,9,False,0.0,41.427958892790244,109,0.003732442855834961,3,Infeasible solution
RAT42LS,3,0,True,18223.4202,0.0,501,0.0016281604766845703,3,Function tolerance reached
RAT43,4,15,False,0.0,1540.783292225094,15,0.001230478286743164,3,Infeasible solution
RAT43LS,4,0,True,1076461.5963733331,0.0,30,0.00021266937255859375,3,Function tolerance reached
READING6,101,50,False,nan,nan,nan,nan,,Optimization error: 
RECIPE,3,3,False,0.0,29.194002609262935,67,0.0013439655303955078,3,Infeasible solution
RECIPELS,3,0,True,1.3355203303176678e-10,0.0,16,0.0001678466796875,3,Function tolerance reached
RES,20,14,False,0.0,104.30304748207408,35,0.003699779510498047,3,Infeasible solution
RK23,17,11,False,2.2204460496126657e-15,0.6762505398643972,24,0.0017499923706054688,4,Infeasible solution
ROBOT,7,2,False,2.9916875787414843,1.1007833030237824,146,0.0032067298889160156,3,Infeasible solution
ROSENBR,2,0,True,1.5436326816585645e-16,0.0,60,0.0002834796905517578,3,Function tolerance reached
ROSENBRTU,2,0,True,100.9884982673304,0.0,4,8.606910705566406e-05,3,Function tolerance reached
ROSENMMX,5,4,False,-71.66477272388276,74.0415396106489,145,0.005850076675415039,3,Infeasible solution
ROSZMAN1,4,25,False,0.0,22.348579599486406,7,0.0009102821350097656,3,Infeasible solution
ROSZMAN1LS,4,0,True,0.15686696689885127,0.0,18,0.000141143798828125,3,Function tolerance reached
RSNBRNE,2,2,True,0.0,0.0,114,0.0011701583862304688,3,Function tolerance reached
S268,5,5,True,2.2807944333180785e-06,0.0,39,0.0014934539794921875,3,Function tolerance reached
S277-280,4,4,False,4.0381349216602604,0.7881935964459091,102,0.004495859146118164,3,Infeasible solution
S308,2,0,True,0.7731993797652745,0.0,16,9.5367431640625e-05,3,Function tolerance reached
S308NE,2,3,False,0.0,45.343998731608345,51,0.0008311271667480469,3,Infeasible solution
S316-322,2,1,True,334.31448888101835,4.712780627968982e-07,98,0.0009143352508544922,3,Function tolerance reached
S365,7,5,False,nan,nan,nan,nan,,Optimization error: 
S365MOD,7,5,False,nan,nan,nan,nan,,Optimization error: 
S368,8,0,True,-0.749998691939139,0.0,8,0.00021529197692871094,3,Function tolerance reached
SANTA,21,23,False,0.0,1.2626835481472805,50,0.006136894226074219,3,Infeasible solution
SANTALS,21,0,True,0.0005966317848425487,0.0,56,0.0011439323425292969,3,Function tolerance reached
SCW1,7,8,False,-255.99012465989568,5.462368904696587,16,0.0010809898376464844,3,Infeasible solution
SENSORS,100,0,True,-2106.7612468666252,0.0,185,0.38741302490234375,3,Function tolerance reached
SIM2BQP,1,0,False,nan,nan,nan,nan,,Optimization error: 
SIMBQP,2,0,False,nan,nan,nan,nan,,Optimization error: 
SIMPLLPA,2,2,False,0.7500000000000003,0.24999999999999967,58,0.0013988018035888672,3,Infeasible solution
SIMPLLPB,2,3,False,0.9000000000000017,0.7211102550927964,46,0.0016453266143798828,3,Infeasible solution
SINEVAL,2,0,True,0.0,0.0,501,0.0047571659088134766,3,Function tolerance reached
SINVALNE,2,2,False,0.0,10.0,46,0.0005054473876953125,3,Infeasible solution
SISSER,2,0,False,nan,nan,nan,nan,,Optimization error: NLopt roundoff-limited
SMBANK,117,64,False,-5967401.345827502,1573846.9191302645,336,0.4246077537536621,3,Infeasible solution
SNAIL,2,0,True,0.0,0.0,501,0.0012166500091552734,3,Function tolerance reached
SNAKE,2,2,False,nan,nan,nan,nan,,Optimization error: 
SPANHYD,81,33,False,nan,nan,nan,nan,,Optimization error: 
SPECAN,9,0,True,3.1792121993075025e-07,0.0,57,0.049033403396606445,3,Function tolerance reached
SPIN2,102,100,False,0.0,180.50453633698436,30,0.042283058166503906,3,Infeasible solution
SPIN2LS,102,0,True,0.35648291588995557,0.0,171,0.04443645477294922,3,Function tolerance reached
SPIN2OP,102,100,False,6.165976895205611e-27,182.25563825224359,43,0.04723072052001953,4,Infeasible solution
SPIRAL,3,2,False,-1.4519096087377837e-19,2.061687463484065e-19,1001,0.01781749725341797,5,Optimization failed
SSEBLIN,192,72,False,-164999.99989440525,4352.936260925697,55,0.5632731914520264,3,Infeasible solution
SSEBNLN,192,96,False,-840000.0,4419.341013499638,3,0.11981582641601562,3,Infeasible solution
SSI,3,0,True,1.660182802058336e-05,0.0,468,0.0013637542724609375,3,Function tolerance reached
SSINE,3,2,False,0.0,4.6738811723658955,53,0.0009889602661132812,3,Infeasible solution
STANCMIN,3,2,False,3.9999981665977793,1.0000015714881663,186,0.003358125686645508,3,Infeasible solution
STATIC3,434,96,False,nan,nan,nan,nan,,Optimization error: 
STEENBRA,432,108,False,0.0,5504.543577809154,3,1.142791509628296,3,Infeasible solution
STEENBRB,468,108,False,1.6400000000000001,5504.543577809154,30,5.893153429031372,3,Infeasible solution
STEENBRD,468,108,False,nan,nan,nan,nan,,Optimization error: 
STEENBRF,468,108,False,1.5400000000000003,5504.543577809154,33,5.825918674468994,3,Infeasible solution
STRATEC,10,0,True,2818.43764509573,0.0,439,5.088611841201782,4,Parameter tolerance reached
STREG,4,0,True,2.8467942152861156,0.0,20,0.00010156631469726562,3,Function tolerance reached
STREGNE,4,2,True,2.2420775429197073e-43,0.0,9,0.00013780593872070312,3,Function tolerance reached
STRTCHDV,10,0,True,5.974011181448068e-10,0.0,51,0.0004115104675292969,3,Function tolerance reached
STRTCHDVB,10,0,True,1.2312616643140823e-10,0.0,28,0.0004391670227050781,3,Function tolerance reached
STRTCHDVNE,10,9,False,0.0,2.3752378632299136,21,0.0012276172637939453,3,Infeasible solution
SUPERSIM,2,2,False,0.0,2.0000000000000018,83,0.0009071826934814453,3,Infeasible solution
SWOPF,83,92,False,nan,nan,nan,nan,,Optimization error: 
SYNTHES1,6,6,False,-2.9048035381018344,1.2192077650771567,11,0.0007383823394775391,3,Infeasible solution
SYNTHES2,11,14,False,-75.41085283787932,17.571644278274057,35,0.0037806034088134766,3,Infeasible solution
SYNTHES3,17,23,False,-202.37926108072182,12.584921375025887,6,0.0013740062713623047,3,Infeasible solution
TAME,2,1,True,0.0,2.220446049250313e-16,105,0.0006561279296875,3,Function tolerance reached
TARGUS,162,63,False,nan,nan,nan,nan,,Optimization error: 
TENBARS1,18,9,False,nan,nan,nan,nan,,Optimization error: 
TENBARS2,18,8,False,nan,nan,nan,nan,,Optimization error: 
TENBARS3,18,8,False,nan,nan,nan,nan,,Optimization error: 
TENBARS4,18,9,False,nan,nan,nan,nan,,Optimization error: 
TFI1,3,101,True,5.334687568497727,0.0,94,0.12104153633117676,3,Function tolerance reached
TFI2,3,101,False,nan,nan,nan,nan,,Optimization error: 
TFI3,3,101,False,3.544081253536541,5.478132113209036,67,0.049971580505371094,3,Infeasible solution
THURBER,7,37,False,0.0,1319.8286410238086,70,0.008716106414794922,3,Infeasible solution
THURBERLS,7,0,True,4528124.603575195,0.0,15,0.00013136863708496094,4,Parameter tolerance reached
TOINTGOR,50,0,True,1374.002579160186,0.0,87,0.004023313522338867,3,Function tolerance reached
TOINTPSP,50,0,True,225.566243917477,0.0,77,0.003809213638305664,3,Function tolerance reached
TOINTQOR,50,0,True,1175.509054113087,0.0,45,0.002267599105834961,3,Function tolerance reached
TRIGGER,6,6,False,0.0,0.7274149504074641,587,0.013830184936523438,3,Infeasible solution
TRIGON1,10,0,True,9.055679078826712e-70,0.0,57,0.0003173351287841797,3,Function tolerance reached
TRIGON1B,10,0,True,2.30276656589379e-12,0.0,48,0.0007607936859130859,3,Function tolerance reached
TRIGON1NE,10,10,False,0.0,1.4961531526212841,12,0.001134634017944336,3,Infeasible solution
TRIGON2,10,0,True,2.9671667595165054,0.0,62,0.0004889965057373047,3,Function tolerance reached
TRIGON2B,10,0,True,2.9671667595165054,0.0,62,0.0003783702850341797,3,Function tolerance reached
TRIGON2NE,10,31,False,0.0,7.126313666285354,56,0.006496906280517578,3,Infeasible solution
TRIMLOSS,142,75,False,0.0,18.58765101942013,11,0.05874466896057129,3,Infeasible solution
TRO11X3,150,61,False,nan,nan,nan,nan,,Optimization error: 
TRO3X3,30,13,False,nan,nan,nan,nan,,Optimization error: 
TRO4X4,63,25,False,nan,nan,nan,nan,,Optimization error: 
TRO5X5,108,41,False,nan,nan,nan,nan,,Optimization error: 
TRO6X2,45,21,False,nan,nan,nan,nan,,Optimization error: 
TRUSPYR1,11,4,False,nan,nan,nan,nan,,Optimization error: 
TRUSPYR2,11,11,False,nan,nan,nan,nan,,Optimization error: 
TRY-B,2,1,True,1.000000000342414,3.424140970764711e-10,137,0.0008459091186523438,3,Function tolerance reached
TWIRISM1,343,313,False,-1.2,0.23014384962895126,4,0.27948808670043945,3,Infeasible solution
TWOBARS,2,2,False,0.2009975124224178,10.215661193170913,13,0.0002715587615966797,3,Infeasible solution
VANDANIUMS,22,10,False,0.0,22.272641065759135,98,0.005298614501953125,3,Infeasible solution
VANDANMSLS,22,0,True,12.144607143120002,0.0,5,0.00021195411682128906,3,Function tolerance reached
VANDERM1,100,199,False,0.0,10.600055685476185,71,0.12424659729003906,3,Infeasible solution
VANDERM2,100,199,False,0.0,10.600055685476185,71,0.13185906410217285,3,Infeasible solution
VANDERM3,100,199,False,0.0,27.461702465785848,71,0.14877605438232422,3,Infeasible solution
VANDERM4,100,199,False,0.0,4.149096187707581e+63,71,0.12504172325134277,3,Infeasible solution
VARDIM,200,0,True,3.2565422800090564e+16,0.0,22,0.06418776512145996,4,Parameter tolerance reached
VARDIMNE,10,12,True,0.0,0.0007014210027171624,66,0.004782676696777344,3,Function tolerance reached
VESUVIALS,8,0,True,3359.764801254942,0.0,23,0.0035085678100585938,4,Parameter tolerance reached
VESUVIOLS,8,0,True,3359.764801254942,0.0,36,0.0039098262786865234,4,Parameter tolerance reached
VESUVIOULS,8,0,True,1.6510732406215207,0.0,21,0.0027840137481689453,4,Parameter tolerance reached
VIBRBEAM,8,0,False,nan,nan,nan,nan,,Optimization error: 
VIBRBEAMNE,8,30,False,nan,nan,nan,nan,,Optimization error: 
WACHBIEG,3,2,False,0.49999999999997247,1.7500000000000275,65,0.000576019287109375,3,Infeasible solution
WATER,31,10,False,-234000.0,1896.9976278298573,33,0.00442051887512207,3,Infeasible solution
WATSON,12,0,True,1.5804361294230592e-07,0.0,60,0.001070261001586914,3,Function tolerance reached
WATSONNE,12,31,False,0.0,1.2664345770535481,12,0.0018801689147949219,3,Infeasible solution
WAYSEA1,2,0,True,0.31209073685356115,0.0,42,0.00011372566223144531,3,Function tolerance reached
WAYSEA1B,2,0,True,369664.509080154,0.0,6,4.5299530029296875e-05,3,Function tolerance reached
WAYSEA1NE,2,2,False,0.0,357.8096639999996,95,0.0013742446899414062,3,Infeasible solution
WAYSEA2,2,0,True,7.351110491225794e-13,0.0,47,0.00019478797912597656,3,Function tolerance reached
WAYSEA2B,2,0,True,2.1917044283256846e-16,0.0,54,0.0002079010009765625,3,Function tolerance reached
WAYSEA2NE,2,2,False,0.0,1.8401250000000013,33,0.0005984306335449219,3,Infeasible solution
WEEDS,3,0,True,2.5872783659845973,0.0,90,0.00045371055603027344,3,Function tolerance reached
WEEDSNE,3,12,False,0.0,202.4454361029708,13,0.0007119178771972656,3,Infeasible solution
WOMFLET,3,3,False,-23090210142.65786,1.4141379461650961e+20,142,0.00321197509765625,3,Infeasible solution
YFIT,3,0,True,1.1259247830871391e-12,0.0,110,0.0008687973022460938,3,Function tolerance reached
YFITNE,3,17,False,0.0,18.971915606948173,30,0.0026133060455322266,3,Infeasible solution
YFITU,3,0,True,1.1259247830871391e-12,0.0,110,0.0005640983581542969,3,Function tolerance reached
YORKNET,312,256,False,nan,nan,nan,nan,,Optimization error: 
ZAMB2-10,264,96,False,nan,nan,nan,nan,,Optimization error: 
ZAMB2-11,264,96,False,nan,nan,nan,nan,,Optimization error: 
ZAMB2-8,132,48,False,nan,nan,nan,nan,,Optimization error: 
ZAMB2-9,132,48,False,nan,nan,nan,nan,,Optimization error: 
ZANGWIL2,2,0,True,-18.200000009100002,0.0,4,6.270408630371094e-05,3,Function tolerance reached
ZANGWIL3,3,3,False,0.0,151.01508386765738,87,0.0012288093566894531,3,Infeasible solution
ZECEVIC2,2,2,False,nan,nan,nan,nan,,Optimization error: 
ZECEVIC3,2,2,False,nan,nan,nan,nan,,Optimization error: 
ZECEVIC4,2,2,False,nan,nan,nan,nan,,Optimization error: 
ZY2,3,2,True,1.9999999993144013,2.7522037981952963e-09,27,0.0006160736083984375,3,Function tolerance reached
